Date,Close,prob_up
2024-01-01,330.29998779296875,0.36690203933160354
2024-01-02,329.8500061035156,0.3700750399476087
2024-01-03,326.70001220703125,0.33977665433896737
2024-01-04,337.8500061035156,0.29637768697702904
2024-01-05,340.75,0.28682027206405303
2024-01-08,338.95001220703125,0.2989824666923382
2024-01-09,340.20001220703125,0.29559779897166694
2024-01-10,346.45001220703125,0.2753161103029286
2024-01-11,357.29998779296875,0.4693188374254165
2024-01-12,357.75,0.24478064251775855
2024-01-15,358.8999938964844,0.24295872229470317
2024-01-16,353.45001220703125,0.27644327102782607
2024-01-17,348.79998779296875,0.3048890186573258
2024-01-18,345.54998779296875,0.32367255846345977
2024-01-19,348.6499938964844,0.31155470651393125
2024-01-23,346.20001220703125,0.37651913743189125
2024-01-24,356.95001220703125,0.3313992651599559
2024-01-25,365.1000061035156,0.30460730374160144
2024-01-29,381.8999938964844,0.4887491141613253
2024-01-30,383.25,0.25700328254254784
2024-01-31,389.75,0.20452025031324983
2024-02-01,388.8500061035156,0.20910250627705151
2024-02-02,389.7999877929688,0.2080810435251708
2024-02-05,394.0,0.20001694702803433
2024-02-06,392.9500122070313,0.20603283544883388
2024-02-07,395.1499938964844,0.2020740293498993
2024-02-08,407.3999938964844,0.37518207053531544
2024-02-09,392.1000061035156,0.2926555489794254
2024-02-12,361.7000122070313,0.4175868723281236
2024-02-13,365.0499877929688,0.4048869989573355
2024-02-14,373.7000122070313,0.37250995995283576
2024-02-15,378.8500061035156,0.3554612603544991
2024-02-16,376.2999877929688,0.3676545560252341
2024-02-19,380.5,0.35466204127554324
2024-02-20,378.9500122070313,0.3621287561603764
2024-02-21,375.4500122070313,0.3773411196463213
2024-02-22,377.8999938964844,0.36760568106812713
2024-02-23,378.3999938964844,0.315518866372009
2024-02-26,378.3999938964844,0.31642028984927667
2024-02-27,375.5499877929688,0.33071740360715896
2024-02-28,365.75,0.3748168699783652
2024-02-29,371.75,0.34636876246759296
2024-03-01,377.3999938964844,0.3226947721773168
2024-03-04,391.75,0.27230459200375223
2024-03-05,396.1499938964844,0.2600011732261354
2024-03-06,394.9500122070313,0.26531168374791797
2024-03-07,425.25,0.3986458822497809
2024-03-11,413.1499938964844,0.2771450497157056
2024-03-12,396.1000061035156,0.3357500929151121
2024-03-13,371.9500122070313,0.4092156593190139
2024-03-14,384.4500122070313,0.36906757923287964
2024-03-15,380.75,0.3791833332094948
2024-03-18,392.75,0.344093846902825
2024-03-19,383.25,0.37400846526529347
2024-03-20,379.8999938964844,0.3843448032289217
2024-03-21,392.1499938964844,0.3469448075102212
2024-03-22,390.7000122070313,0.35233912722406113
2024-03-26,390.1000061035156,0.3550527953035157
2024-03-27,388.3999938964844,0.36207985455775454
2024-03-28,394.2000122070313,0.29393867389699657
2024-04-01,406.9500122070313,0.25936072753433975
2024-04-02,408.7999877929688,0.25573644496286974
2024-04-03,412.25,0.24784548605353052
2024-04-04,414.1000061035156,0.24372077741650447
2024-04-05,414.6000061035156,0.2428161805231897
2024-04-08,416.3500061035156,0.23887469026727334
2024-04-09,429.8999938964844,0.20747694025667404
2024-04-10,431.9500122070313,0.20362080176164532
2024-04-12,436.9500122070313,0.19374165498157814
2024-04-15,431.6000061035156,0.21156445246364622
2024-04-16,430.3999938964844,0.21623961884024293
2024-04-18,429.75,0.21807869892138254
2024-04-19,428.1000061035156,0.22463233236472163
2024-04-22,427.9500122070313,0.22549667296240736
2024-04-23,429.6499938964844,0.22150713952701795
2024-04-24,428.2999877929688,0.22832429297390772
2024-04-25,431.4500122070313,0.219183188210664
2024-04-26,436.8999938964844,0.2042981587322534
2024-04-29,448.0,0.37371502785449234
2024-04-30,449.25,0.17708251476242567
2024-05-02,457.8500061035156,0.3455980399479482
2024-05-03,454.75,0.17391744788648256
2024-05-06,446.2999877929688,0.20739825676830811
2024-05-07,436.3999938964844,0.28970954717280856
2024-05-08,435.0499877929688,0.29527044722826995
2024-05-09,413.5,0.37683539314498327
2024-05-10,414.8500061035156,0.3703957203467415
2024-05-13,411.75,0.3808827779463031
2024-05-14,430.3500061035156,0.3064486932884636
2024-05-15,431.2999877929688,0.3035110505223701
2024-05-16,433.9500122070313,0.2956906413303984
2024-05-17,436.2999877929688,0.28830784464110687
2024-05-21,441.7000122070313,0.27116427911195945
2024-05-22,447.7000122070313,0.2526989403691201
2024-05-23,449.1499938964844,0.20875567740593812
2024-05-24,447.2000122070313,0.2162105708235016
2024-05-27,446.0499877929688,0.22076021528055204
2024-05-28,436.8999938964844,0.25550210520002953
2024-05-29,432.8500061035156,0.2707967388620231
2024-05-30,425.3500061035156,0.2981921976658537
2024-05-31,436.75,0.25511175830876465
2024-06-03,456.5499877929688,0.20223694724787988
2024-06-04,399.6000061035156,0.3925921827065458
2024-06-05,422.7999877929688,0.3242643155333421
2024-06-06,431.5499877929688,0.3033583679954759
2024-06-07,443.5499877929688,0.27576512665019964
2024-06-10,448.0,0.2659242759107603
2024-06-11,448.3999938964844,0.26738998818680926
2024-06-12,449.6499938964844,0.26511501299825385
2024-06-13,451.8999938964844,0.260454920510363
2024-06-14,448.6499938964844,0.26996259927739347
2024-06-18,451.7000122070313,0.22125840322866602
2024-06-19,442.3500061035156,0.24545115680185775
2024-06-20,443.6499938964844,0.2423116245302704
2024-06-21,438.7000122070313,0.2561207144557981
2024-06-24,435.6000061035156,0.2652110788131414
2024-06-25,430.75,0.2791729432860928
2024-06-26,432.2000122070313,0.27503663525972477
2024-06-27,439.4500122070313,0.25154700062390195
2024-06-28,440.6000061035156,0.24863341638990885
2024-07-01,435.3999938964844,0.2653613267175166
2024-07-02,432.75,0.2739946875701697
2024-07-03,433.8500061035156,0.27042020423433744
2024-07-04,436.25,0.2613248981590793
2024-07-05,439.9500122070313,0.24842731753754693
2024-07-08,433.4500122070313,0.2714525116588388
2024-07-09,438.9500122070313,0.251482754450716
2024-07-10,437.3500061035156,0.256433474153324
2024-07-11,440.3999938964844,0.24528374875856637
2024-07-12,434.0499877929688,0.2686507284486281
2024-07-15,439.3500061035156,0.2485862964309043
2024-07-16,436.8999938964844,0.25743367561554215
2024-07-18,429.9500122070313,0.2828252293775146
2024-07-19,414.1499938964844,0.38674335863059695
2024-07-22,424.0499877929688,0.3408947134415382
2024-07-23,416.4500122070313,0.3632125678598122
2024-07-24,419.9500122070313,0.3481382532730455
2024-07-25,423.3500061035156,0.3336191087438152
2024-07-26,444.7000122070313,0.2612988452640241
2024-07-29,442.25,0.2691427652881191
2024-07-30,444.1000061035156,0.2641579753615187
2024-07-31,453.6000061035156,0.461239359059832
2024-08-01,464.3999938964844,0.4268707313143955
2024-08-02,460.3500061035156,0.22590179954541245
2024-08-05,434.7999877929688,0.301448727281773
2024-08-06,436.7000122070313,0.2951879428710649
2024-08-07,430.2999877929688,0.3127682478072854
2024-08-08,417.9500122070313,0.34712750440726364
2024-08-09,417.75,0.3484012165840076
2024-08-12,418.1499938964844,0.3478583090743199
2024-08-13,408.25,0.37689875940256773
2024-08-14,405.4500122070313,0.3856242864103756
2024-08-16,413.6499938964844,0.35188412462911917
2024-08-19,418.7999877929688,0.2839487887360932
2024-08-20,422.2999877929688,0.27252876867478737
2024-08-21,424.5,0.2659817148790121
2024-08-22,422.9500122070313,0.2717329765940263
2024-08-23,417.9500122070313,0.2882913990029621
2024-08-26,422.5,0.27125273706624803
2024-08-27,428.1499938964844,0.25162121306612034
2024-08-28,431.3999938964844,0.24135233533696399
2024-08-29,430.8999938964844,0.24319388673082232
2024-08-30,434.6499938964844,0.23127198178387626
2024-09-02,433.2000122070313,0.23672638904887996
2024-09-03,433.9500122070313,0.23439518188097344
2024-09-04,420.8999938964844,0.28360690811675426
2024-09-05,420.8999938964844,0.28400477936773094
2024-09-06,417.0,0.2987209380479191
2024-09-09,417.8500061035156,0.2945598483228945
2024-09-10,445.3500061035156,0.405654604830731
2024-09-11,435.6499938964844,0.23007530731681258
2024-09-12,439.8999938964844,0.2190346648810918
2024-09-13,441.7999877929688,0.2142186519538752
2024-09-16,443.3500061035156,0.20994068864313498
2024-09-17,445.1000061035156,0.24395579382091298
2024-09-18,440.6000061035156,0.26221281755148546
2024-09-19,439.6000061035156,0.2649442126153081
2024-09-20,444.1499938964844,0.24974920698383543
2024-09-23,454.4500122070313,0.4346617393534017
2024-09-24,468.75,0.38751293307147955
2024-09-25,468.1000061035156,0.19051751101301606
2024-09-26,476.0499877929688,0.36858992742671887
2024-09-27,485.5,0.3437254390260926
2024-09-30,482.6000061035156,0.16974137266483064
2024-10-01,481.25,0.17402181749971146
2024-10-03,471.7999877929688,0.20626534365857319
2024-10-04,466.6499938964844,0.22361942857556613
2024-10-07,441.2999877929688,0.30123736835898257
2024-10-08,456.8999938964844,0.25424774718385573
2024-10-09,460.8500061035156,0.2437716153391092
2024-10-10,465.6499938964844,0.23166172230901547
2024-10-11,461.1499938964844,0.24528554696616234
2024-10-14,462.2999877929688,0.243664088690855
2024-10-15,463.5,0.23983867419853164
2024-10-16,460.4500122070313,0.24956701747034804
2024-10-17,450.2000122070313,0.28195282240013464
2024-10-18,453.5499877929688,0.270617128390162
2024-10-21,453.7999877929688,0.26929435272094426
2024-10-22,435.8500061035156,0.3244816101058959
2024-10-23,437.7000122070313,0.31723348466707046
2024-10-24,438.0,0.31682492494637676
2024-10-25,422.1000061035156,0.36239779259474464
2024-10-28,425.7000122070313,0.34626595187991
2024-10-29,425.3999938964844,0.34783439690017026
2024-10-30,427.0,0.3405062069027584
2024-10-31,440.0499877929688,0.28571654566984445
2024-11-01,445.4500122070313,0.2684356887074533
2024-11-04,429.0499877929688,0.31828170869459177
2024-11-05,434.1000061035156,0.3006623632891055
2024-11-06,449.2999877929688,0.25382205397088303
2024-11-07,444.8999938964844,0.26627658208458826
2024-11-08,432.75,0.30049670764131736
2024-11-11,431.5,0.3050691562882868
2024-11-12,414.1499938964844,0.35129713773057114
2024-11-13,399.3500061035156,0.3870227409633695
2024-11-14,404.6499938964844,0.36715630465392024
2024-11-18,404.7000122070313,0.3676129651268192
2024-11-19,408.1000061035156,0.3543277360250738
2024-11-21,408.0499877929688,0.3547352054431027
2024-11-22,413.75,0.33268352450898453
2024-11-25,412.3500061035156,0.33691766610097357
2024-11-26,410.2999877929688,0.29481191518238475
2024-11-27,417.6499938964844,0.26724290249057603
2024-11-28,414.5,0.2774843624095938
2024-11-29,414.1499938964844,0.2790751517644418
2024-12-02,416.5,0.2702805155618719
2024-12-03,428.5499877929688,0.2286688367385418
2024-12-04,425.6499938964844,0.2384339704727423
2024-12-05,430.8500061035156,0.22230817694384344
2024-12-06,439.7000122070313,0.1988909970790478
2024-12-09,440.75,0.19651701421660836
2024-12-10,435.2000122070313,0.2149081416933377
2024-12-11,434.7999877929688,0.2170564694682829
2024-12-12,433.5499877929688,0.22174057661325533
2024-12-13,428.4500122070313,0.24015814551601564
2024-12-16,425.5,0.2516232247180607
2024-12-17,420.8999938964844,0.26925267788914314
2024-12-18,415.0,0.29106907021819933
2024-12-19,412.6000061035156,0.30001973588123576
2024-12-20,401.1000061035156,0.3386269657241338
2024-12-23,399.8999938964844,0.34285474890815637
2024-12-24,399.3999938964844,0.34525681251941
2024-12-26,404.2999877929688,0.316818925974306
2024-12-27,399.0,0.33595434674849195
2024-12-30,389.75,0.42112563103924694
2024-12-31,392.3999938964844,0.4045638410332489
2025-01-01,392.3500061035156,0.3519455947011096
2025-01-02,395.5,0.332226234077886
2025-01-03,396.6499938964844,0.3258181584532176
2025-01-06,378.6499938964844,0.4423867802480231
2025-01-07,378.75,0.4422183748664683
2025-01-08,374.0499877929688,0.45785124131007565
2025-01-09,367.1499938964844,0.47876428249428343
2025-01-10,356.3500061035156,0.5076913284250446
2025-01-13,339.95001220703125,0.5450719669481847
2025-01-14,356.95001220703125,0.44925330099808325
2025-01-15,365.4500122070313,0.4092895104410193
2025-01-16,368.8999938964844,0.3949515725413576
2025-01-17,373.6000061035156,0.3753682096390776
2025-01-20,374.4500122070313,0.37302684814094544
2025-01-21,365.8999938964844,0.4014582385901481
2025-01-22,358.8500061035156,0.4231951706406504
2025-01-23,362.75,0.4045465943819588
2025-01-24,363.3999938964844,0.40174752057350044
2025-01-27,351.8999938964844,0.44016272618787783
2025-01-28,346.3500061035156,0.4576741468398112
2025-01-29,350.95001220703125,0.4346992562531136
2025-01-30,352.1499938964844,0.42893579280898536
2025-01-31,364.5,0.36950916526337124
2025-02-01,368.3999938964844,0.3527305056841311
2025-02-03,354.8999938964844,0.40097734942792934
2025-02-04,362.0499877929688,0.3709730953027017
2025-02-05,366.2000122070313,0.3543517316099827
2025-02-06,365.3500061035156,0.35744722981699095
2025-02-07,367.1000061035156,0.3505196396144226
2025-02-10,358.20001220703125,0.38567131595035875
2025-02-11,349.1000061035156,0.4184617283168725
2025-02-12,348.1000061035156,0.4218929510561357
2025-02-13,347.8500061035156,0.4230564108103009
2025-02-14,337.1499938964844,0.45994992580036037
2025-02-17,337.20001220703125,0.460159616379079
2025-02-18,339.6000061035156,0.44664475638696305
2025-02-19,347.6499938964844,0.40205642683735937
2025-02-20,357.95001220703125,0.3539735662616952
2025-02-21,357.20001220703125,0.35820341991212956
2025-02-24,354.6000061035156,0.3192182607313143
2025-02-25,351.5,0.3328097079293082
2025-02-27,343.29998779296875,0.4190234213016408
2025-02-28,339.20001220703125,0.3806036264119586
2025-03-03,342.8500061035156,0.36078695779041076
2025-03-04,345.95001220703125,0.345190487765592
2025-03-05,351.3999938964844,0.31988079115089274
2025-03-06,354.04998779296875,0.30917292563840326
2025-03-07,351.45001220703125,0.3212794319167377
2025-03-10,352.45001220703125,0.31625239735934446
2025-03-11,352.45001220703125,0.3163816266663899
2025-03-12,356.25,0.29759401785844786
2025-03-13,350.75,0.3254342990090711
2025-03-17,350.75,0.3264666755349064
2025-03-18,350.75,0.3281497690230373
2025-03-19,371.4500122070313,0.46090888421683457
2025-03-20,370.3500061035156,0.24398267336628493
2025-03-21,379.5,0.43193842628868073
2025-03-24,383.2999877929688,0.4191604187381098
2025-03-25,377.1000061035156,0.23698873891639993
2025-03-26,376.0,0.24182269371809528
2025-03-27,383.3999938964844,0.21998799883129305
2025-03-28,375.3999938964844,0.254774648727543
2025-04-01,374.75,0.2578607251066392
2025-04-02,378.25,0.2462448295366803
2025-04-03,385.6499938964844,0.22346879574288445
2025-04-04,368.9500122070313,0.34029800448525227
2025-04-07,354.8500061035156,0.39244220515812117
2025-04-08,359.70001220703125,0.3709400368685299
2025-04-09,358.25,0.3771680995525917
2025-04-11,364.4500122070313,0.35063129506619894
2025-04-15,378.5,0.3004878192102393
2025-04-16,381.25,0.2935525187896846
2025-04-17,381.7000122070313,0.2930123394867161
2025-04-21,390.8500061035156,0.49701943386734737
2025-04-22,388.6000061035156,0.27549522098100315
2025-04-23,394.4500122070313,0.2168770344687495
2025-04-24,395.8500061035156,0.21408069794723275
2025-04-25,387.6000061035156,0.289755488215036
2025-04-28,395.1000061035156,0.26610267214419686
2025-04-29,393.3500061035156,0.273958462439784
2025-04-30,384.3999938964844,0.31187320429245197
2025-05-02,381.2999877929688,0.32516863995840994
2025-05-05,389.1000061035156,0.2517618227827504
2025-05-06,374.8999938964844,0.35225175526270974
2025-05-07,377.3500061035156,0.3422228157237619
2025-05-08,370.1499938964844,0.36946750619952967
2025-05-09,371.0,0.36557861343494713
2025-05-12,391.3999938964844,0.2895782081102402
2025-05-13,389.2999877929688,0.29879491475690134
2025-05-14,396.9500122070313,0.27620975810242504
2025-05-15,397.9500122070313,0.2739200840784221
2025-05-16,405.7999877929688,0.4234160743518563
2025-05-19,408.1000061035156,0.2069511868525317
2025-05-20,398.9500122070313,0.23915597559008522
2025-05-21,401.8500061035156,0.23177988441732986
2025-05-22,395.6000061035156,0.253886811677007
2025-05-23,402.0499877929688,0.23527740214871948
2025-05-26,402.6000061035156,0.2344970795842619
2025-05-27,402.2000122070313,0.23711282881086418
2025-05-28,396.3500061035156,0.2601635899088949
2025-05-29,397.2999877929688,0.2579220478597771
2025-05-30,392.7999877929688,0.2763215390696341
2025-06-02,396.8500061035156,0.261163385687573
2025-06-03,391.5,0.28331765636730916
2025-06-04,393.6499938964844,0.27526230766397924
2025-06-05,393.5499877929688,0.27619807090683846
2025-06-06,399.5499877929688,0.2523583456370629
2025-06-09,406.2000122070313,0.22965471528760215
2025-06-10,413.2000122070313,0.4201510490315701
2025-06-11,412.0499877929688,0.21475487336857269
2025-06-12,401.6499938964844,0.25823738025572024
2025-06-13,397.2000122070313,0.2762154896760604
2025-06-16,399.3999938964844,0.2671286927765101
2025-06-17,396.0499877929688,0.2812627640218748
2025-06-18,393.3999938964844,0.29283195111052795
2025-06-19,384.5499877929688,0.32934555486125655
2025-06-20,390.1000061035156,0.30230168152156367
2025-06-23,393.0,0.28907970035141484
2025-06-24,398.4500122070313,0.26648661226546294
2025-06-25,403.0499877929688,0.24981580683863913
2025-06-26,405.6499938964844,0.2416540477719297
2025-06-27,408.8500061035156,0.23106446087389015
2025-06-30,405.4500122070313,0.24632840001359105
2025-07-01,406.5499877929688,0.24249943126533716
2025-07-02,406.6499938964844,0.2421737220674841
2025-07-03,399.8999938964844,0.27441475728268544
2025-07-04,401.0,0.2695983600923293
2025-07-07,401.2000122070313,0.2691822264730493
2025-07-08,400.8500061035156,0.2708648744982795
2025-07-09,400.6499938964844,0.27209757341694835
2025-07-10,399.8999938964844,0.277296617598809
2025-07-11,396.8500061035156,0.2956658776308383
2025-07-14,402.5499877929688,0.2620460425324561
2025-07-15,403.8999938964844,0.2551812279460024
2025-07-16,414.7000122070313,0.42078858233699934
2025-07-17,413.4500122070313,0.21720855695032923
2025-07-18,407.8999938964844,0.24740526280568148
2025-07-21,401.8500061035156,0.3253823509242973
2025-07-22,399.1499938964844,0.2909670331366882
2025-07-23,402.5,0.27305226489966833
2025-07-24,400.7000122070313,0.2826933546672974
2025-07-25,395.3500061035156,0.31007249172439527
2025-07-28,399.2000122070313,0.28806716167531227
2025-07-29,399.8500061035156,0.28489761117582824
2025-07-30,401.3500061035156,0.2765376065530876
2025-07-31,397.75,0.2965426113534232
2025-08-01,389.2999877929688,0.3914007464406534
2025-08-04,387.1000061035156,0.4006046918986935
2025-08-05,385.5499877929688,0.40817220727769854
2025-08-06,385.5499877929688,0.40843703899836176
2025-08-07,385.5499877929688,0.4086778186830593
2025-08-08,378.7999877929688,0.44310731157722344
2025-08-11,384.2999877929688,0.3967405136449962
2025-08-12,384.4500122070313,0.3960108093175809
2025-08-13,387.2000122070313,0.3747826000624585
2025-08-14,385.2999877929688,0.333790336871137
2025-08-18,387.2999877929688,0.3195554932910335
2025-08-19,389.1499938964844,0.30634746695438675
2025-08-20,390.5499877929688,0.2969068951357897
2025-08-21,388.0499877929688,0.31283069018628734
2025-08-22,385.6000061035156,0.32866238897117184
2025-08-25,383.25,0.34293033406607715
2025-08-26,377.75,0.3737835409461557
2025-08-28,371.1000061035156,0.4057907231449138
2025-08-29,374.1499938964844,0.3786803402846519
2025-09-01,380.5499877929688,0.33013383976945404
2025-09-02,386.0499877929688,0.29642394291743285
2025-09-03,389.1499938964844,0.2805568127339103
2025-09-04,382.6000061035156,0.3150453556004088
2025-09-05,385.7999877929688,0.29691821191455064
2025-09-08,383.25,0.30992775352201857
2025-09-09,384.6499938964844,0.3016815637688619
2025-09-10,386.5,0.2908899299666543
2025-09-11,388.1000061035156,0.28271666002941076
2025-09-12,386.25,0.29369853521193345
2025-09-15,388.0,0.28346486862180825
2025-09-16,396.0499877929688,0.46668889305067957
2025-09-17,394.6499938964844,0.25116973310725044
2025-09-18,393.1000061035156,0.26053981018113
2025-09-19,396.2999877929688,0.2455596475387705
2025-09-22,395.2999877929688,0.25189673226204873
2025-09-23,395.5,0.2507373455551871
2025-09-24,390.2999877929688,0.28511033504104777
2025-09-25,386.0,0.3114606928695449
2025-09-26,383.7999877929688,0.3244754055044706
2025-09-29,388.0499877929688,0.2955731513693887
2025-09-30,388.6499938964844,0.29176793692810793
2025-10-01,391.1499938964844,0.27690242337634285
2025-10-03,394.8999938964844,0.2564031795786466
2025-10-06,395.5499877929688,0.2530180524129073
2025-10-07,392.5,0.27353441954485525
2025-10-08,385.4500122070313,0.3685842767484227
2025-10-09,388.2000122070313,0.3483014662616534
2025-10-10,390.1000061035156,0.3347618574552036
2025-10-13,391.1499938964844,0.3276387989351216
2025-10-14,391.5499877929688,0.32535090770976954
2025-10-15,396.5,0.29476337844532075
2025-10-16,399.0,0.28093391017538566
2025-10-17,397.7999877929688,0.2901920400983659
2025-10-20,399.7999877929688,0.23560182870574742
2025-10-21,398.7999877929688,0.24324844713168475
2025-10-23,397.6499938964844,0.2514803961484872
2025-10-24,396.8500061035156,0.25773580018266445
2025-10-27,400.25,0.2377353799446169
2025-10-28,398.6499938964844,0.25032340459814534
2025-10-29,410.7000122070313,0.4568006120223366
2025-10-30,409.7999877929688,0.2423487019442241
2025-10-31,404.8999938964844,0.2782571809701409
2025-11-03,408.6000061035156,0.2604850272973834
2025-11-04,400.6000061035156,0.31252370868272733
2025-11-05,400.6000061035156,0.2658074903463416
2025-11-06,391.75,0.3643348933699714
2025-11-07,393.2000122070313,0.3549483952353686
2025-11-10,395.8500061035156,0.3377846914587326
2025-11-11,395.6000061035156,0.3400429824751652
2025-11-12,388.6499938964844,0.3804044586385185
2025-11-13,388.7999877929688,0.3797536618692084
2025-11-14,388.3999938964844,0.38228814670442385
2025-11-17,392.75,0.34920532220701195
2025-11-18,386.25,0.387341780703075
2025-11-19,389.1000061035156,0.3670079622909171
2025-11-20,388.1000061035156,0.3731481934195161
2025-11-21,387.0,0.32797637089413495
2025-11-24,382.5499877929688,0.4052913831545233
2025-11-25,380.0,0.42016751247716083
2025-11-26,391.5,0.3362123232601327
2025-11-27,392.0499877929688,0.3328472515600029
2025-11-28,390.1000061035156,0.3450811674656746
2025-12-01,389.75,0.34761843970667017
2025-12-02,388.4500122070313,0.306056925595832
2025-12-03,383.6499938964844,0.3329342089788975
2025-12-04,384.4500122070313,0.32712699858578115
2025-12-05,384.5,0.3270045554875907
2025-12-08,374.1499938964844,0.43752114252570246
2025-12-09,376.25,0.4190674516652463
2025-12-10,379.8500061035156,0.3902103920205031
2025-12-11,380.1499938964844,0.3878792574912788
2025-12-12,381.9500122070313,0.3221309709375629
2025-12-15,381.6499938964844,0.3249210922962543
2025-12-16,379.8500061035156,0.3366228737925976
2025-12-17,378.5499877929688,0.3446771155951671
2025-12-18,374.9500122070313,0.36711598209611573
2025-12-19,380.5499877929688,0.3194072701465184
2025-12-22,380.7999877929688,0.3180584891374029
2025-12-23,382.2000122070313,0.3078663273285535
